player_id,tourney_spectators
201086,222399
201212,335669
201287,65936
201290,233804
201305,169497
201309,28692
201311,458610
201318,501929
201320,907541
201325,808468
201329,477955
201339,93372
201344,100855
201345,197975
201347,332748
201348,3044
201364,6675
201366,909485
201367,4113
201370,106394
201371,39067
201377,47159
201380,105
201384,11485
201397,704470
201399,453296
201400,22816
201401,29052
201402,669332
201410,23265
201412,36664
201414,154790
201416,45386
201421,175071
201424,23419
201425,502429
201426,857074
201427,943588
201428,68899
201429,133171
201435,792082
201438,34986
201440,161862
201441,61690
201443,272751
201444,780352
201447,328313
201448,146132
201450,463285
201452,163200
201454,367585
201455,637741
201456,158737
201457,51098
201458,605017
201462,161168
201465,833833
201466,627032
201468,455433
201472,158090
201474,655941
201476,263388
201478,1067276
201479,194408
201481,361619
201482,40067
201483,1041576
201485,360370
201486,273290
201487,160210
201489,27810
201490,626605
201492,881424
201493,1101316
201494,3705
201495,685328
201496,852418
201498,94922
201499,922611
201501,612248
201503,67878
201504,899174
201505,775084
201506,912913
201508,46952
201509,56186
201512,766244
201513,433000
201514,945351
201515,69185
201516,764039
201517,489126
201518,707726
201520,1014642
201521,719361
201523,413709
201524,491151
201527,854706
201528,136809
201529,938386
201530,109224
201531,614969
201532,288989
201533,1158965
201534,831428
201535,648851
201539,1095709
201540,1085949
201542,603707
201545,1079527
201547,334196
201548,753013
201549,819295
201550,156825
201551,1191516
201554,568603
201555,950986
201556,611009
201557,334351
201558,158391
201560,17694
201561,117285
201562,686653
201565,676463
201567,406099
201568,923750
201570,97527
201573,409705
201577,20051
201578,543729
201580,806700
201582,470183
201584,21984
201585,660288
201586,1016987
201587,46021
201588,242534
201589,26529
201590,831915
201591,2758
201593,958326
201594,1175774
201595,1048056
201596,704843
201597,984199
201598,171243
201599,207063
201603,785581
201604,520750
201605,827395
201606,384154
201607,37790
201610,886106
201611,705499
201612,654039
201613,941240
201614,1183344
201615,673472
201616,1018565
201617,317613
201618,585973
201619,846319
201620,909439
201621,695144
201631,225473
201638,309637
201640,342150
201646,281760
201648,699415
201649,261005
201652,459758
201653,93308
201656,181287
201657,832434
201659,575538
201662,1299746
201664,848269
201666,926755
201667,473242
201668,342028
201670,442300
201671,389724
201672,540340
201674,842123
201676,11431
201678,2033
201679,271806
201682,507760
201683,205
201691,702021
201693,929746
201694,438930
201696,1044466
201697,981037
201699,682452
201701,786697
201703,113463
201709,939255
201767,30497
201815,2955
201895,3434
201896,1639
201898,3880
201899,3419
201903,27406
201904,2616
201945,7059
201949,2953
201967,3661
201977,9868
201982,15552
201987,30364
201993,2882
201994,2824
201995,18798
201998,5779
202052,26263
202054,9515
202058,178816
202065,48554
202088,15456
202090,94393
202094,6056
202096,14998
202102,8093
202103,527064
202104,177081
202105,49885
202106,12702
202107,7953
202108,2136
202112,11512
202116,14752
202120,484
202122,159777
202123,3740
202124,5083
202125,11174
202126,31423
202127,17131
202130,21765
202139,36678
202144,10617
202148,6299
202149,3213
202150,10413
202152,8613
202154,10994
202155,10259
202156,3168
202157,6671
202159,3177
202161,3287
202165,7352
202166,7555
202167,25045
202168,22529
202170,3618
202171,54993
202173,3202
202178,5553
202181,19567
202183,7911
202192,3437
202193,3824
202194,11619
202195,687352
202197,120362
202199,14676
202200,3683
202210,419
202211,3683
202215,2642
202218,2996
202219,746
202220,5926
202226,9580
202227,78367
202231,50038
202235,199206
202238,8821
202239,6941
202241,4135
202246,398
202247,8735
202248,58599
202257,11071
202260,13441
202261,40684
202262,216561
202272,14292
202273,37505
202275,14039
202277,106187
202278,2252
202279,18380
202289,2596
202290,13122
202293,3063
202295,9383
202300,458
202302,19492
202305,6766
202313,53070
202315,32681
202316,3557
202318,345012
202320,55696
202321,14633
202322,13874
202323,6841
202324,10743
202326,14219
202327,39574
202328,24894
202330,3074
202333,82453
202334,17196
202339,14467
202343,2502
202344,16314
202345,3039
202346,2926
202349,43296
202350,10980
202354,40240
202355,3710
202356,9038
202357,2632
202358,510944
202359,161847
202365,31769
202366,15055
202371,3584
202376,6595
202378,7274
202379,657147
202381,5266
202382,1008
202384,169291
202385,344815
202386,182319
202387,737475
202393,39090
202394,4890
202395,48149
202398,244652
202400,38504
202410,788705
202413,52986
202414,367520
202416,3745
202418,820392
202419,15333
202420,446974
202421,881961
202422,332775
202424,1080803
202425,476813
202426,508451
202427,1095715
202428,1044024
202429,781137
202430,541467
202431,3581
202432,21562
202433,388389
202434,811733
202435,718553
202436,851519
202437,747514
202438,160320
202439,9651
202440,582132
202442,33456
202443,759750
202445,247254
202446,753975
202447,67736
202448,152163
202449,73689
202450,855475
202451,100985
202453,894544
202454,712155
202456,782112
202457,713326
202458,873491
202460,1131674
202462,641
202464,361190
202467,994031
202468,955599
202469,1257227
202470,373290
202471,350902
202475,7103
202477,50797
202478,585450
202479,845821
202480,843934
202481,814237
202482,1032938
202483,121148
202484,891737
202487,308555
202488,731692
202489,493065
202490,889929
202491,668977
202492,913141
202493,872942
202494,1236243
202495,578190
202496,301900
202497,350377
202498,692040
202499,994315
202500,542432
202501,15304
202502,380135
202503,608467
202504,585675
202505,862769
202506,483092
202508,503661
202526,66174
202529,402770
202536,873580
202539,407171
202545,15485
202551,646414
202553,21090
202557,62840
202558,193261
202559,8095
202560,23087
202570,6119
202578,697537
202579,947150
202580,614280
202581,676833
202593,42392
202594,157129
202595,175799
202596,767668
202599,23135
202600,1046502
202604,1014287
202606,531359
202608,98675
202610,54127
202611,36691
202614,528240
202615,40605
202616,119890
202619,75362
202620,21125
202621,449442
202622,108131
202623,22967
202626,100348
202627,5690
202628,994034
202631,168289
202634,9229
202636,540853
202637,61805
202639,601691
202640,418324
202642,46902
202645,97228
202647,48588
202651,79107
202652,8737
202653,493866
202654,174569
202656,561792
202659,898009
202661,16196
202662,653407
202663,1051650
202667,175997
202668,39813
202669,748119
202671,363302
202672,630867
202676,202498
202677,46611
202678,2371
202679,160625
202681,309965
202684,1046404
202685,318064
202686,150940
202687,161147
202688,1099683
202691,668869
202693,614118
202694,408309
202695,673080
202699,8132
202701,711080
202702,769070
202703,240021
202704,88317
202705,909740
202706,769898
202707,718161
202779,2749
202789,99181
202832,60933
202841,41890
202853,2374
202858,296276
202873,72423
202874,217238
202879,4613
202894,11054
202896,35185
202900,1418
202906,89042
202908,533966
202911,364397
202916,843898
202919,416391
202921,522752
202922,562243
202925,80529
202928,110290
202936,42770
202937,2912
202938,9470
202939,208483
203095,538554
203110,14165
203181,10823
203195,13338
203222,15835
203236,351432
203279,182102
203281,904298
203284,302228
203288,824997
203290,147482
203297,121930
203303,367223
203315,258021
203317,238386
203318,34339
203325,756292
203326,533658
203328,10983
203341,336323
203349,147449
203354,859402
203357,36523
203360,40126
203364,14900
203370,333466
203379,779836
203380,9528
203386,75483
203389,776950
203393,10683
203398,655054
203400,110048
203406,12050
203414,82664
203415,305563
203427,33825
203428,455153
203429,758197
203431,98338
203432,3745
203433,167639
203435,871804
203441,416962
203442,46530
203443,57746
203448,14511
203449,531273
203456,422295
203457,92174
203462,966302
203463,815699
203465,601786
203468,133405
203469,284673
203474,442285
203475,571331
203485,255178
203487,386603
203488,54325
203489,153708
203490,2977
203492,154925
203493,16822
203500,1016489
203501,759336
203504,600377
203507,453797
203509,935480
203510,66064
203513,707852
203514,599364
203516,184839
203517,114851
203518,322112
203520,186692
203521,856961
203526,243244
203530,1004610
203533,879638
203534,634222
203535,3478
203536,6204
203537,616951
203538,108608
203540,306744
203541,237966
203542,498079
203543,2707
203545,3541
203547,3909
203549,536307
203550,63788
203552,869731
203553,500201
203555,525985
203556,438811
203557,412016
203558,630384
203559,328099
203561,15505
203562,166547
203564,920063
203566,123106
203567,719466
203569,588202
203570,5412
203572,542886
203573,3528
203575,977971
203576,741949
203578,793156
203580,2169
203583,176532
203584,673
203586,618547
203588,370826
203589,122874
203591,617211
203917,28672
203965,33806
204085,2545
204136,3159
204223,660313
204246,1003050
204249,180825
204255,56092
204263,13829
204265,4735
204267,438226
204268,199094
204286,200994
204287,3515
204288,364747
204290,52499
204291,776767
204292,125974
204293,44190
204294,866541
204298,31889
204301,342306
204304,85839
204309,403318
204310,4090
204314,22825
204320,35641
204330,59479
204336,6825
204338,39441
204342,14902
204345,45264
204352,132623
204353,47227
204355,56576
204356,122103
204359,3355
204360,6851
204362,39209
204364,55549
204366,537603
204370,3722
204372,20991
204373,8010
204374,7512
204376,16565
204377,432565
204379,211426
204381,205352
204384,515868
204387,9502
204388,111819
204390,313764
204391,158876
204392,15526
204393,6701
204394,1053934
204395,6440
204397,212020
204404,21431
204407,2708
204408,12977
204410,21198
204411,366997
204412,219876
204415,263022
204418,3282
204419,872142
204420,524217
204424,90137
204426,902929
204427,1297147
204428,42481
204429,6727
204430,640706
204431,563976
204434,752307
204438,31022
204840,3586
204861,8564
205056,231975
205123,180161
205125,78502
205138,54468
205192,7278
205344,190154
205356,17342
205363,10145
205462,237723
205492,193832
205499,175954
205556,54621
205562,128926
205591,436309
205606,473888
205609,74958
205616,4108
205647,46907
205651,32413
205652,62493
205655,2472
205658,16556
205686,21105
205695,406
205700,11191
205714,447455
205723,724641
205734,647526
205748,2807
205759,546716
205770,10579
205783,12373
205787,4260
205789,301845
205792,21695
205796,8801
205815,750224
205823,30106
205831,23059
205833,4026
205837,96390
205842,367961
205843,45714
205848,545494
205855,304749
205862,3910
205869,5772
205873,814784
205875,684290
205878,3378
205881,14257
205884,30895
205892,377189
205898,6155
205909,430157
205917,7448
205918,806560
205920,52571
205922,215326
205923,433814
205924,17907
205925,903218
205927,46998
205933,392669
205934,2596
205935,2596
205938,5444
205941,620736
205943,3637
205944,91496
205946,57450
205949,37810
205954,81334
205964,69164
205969,564034
205976,3884
205981,411639
205984,146335
205992,6062
205998,117574
206000,90596
206001,3260
206002,156863
206003,582904
206007,677901
206009,77673
206011,131065
206021,2912
206027,731354
206028,193735
206030,531212
206032,294127
206033,6481
206037,761521
206039,398
206045,612166
206049,701989
206051,106353
206057,44518
206059,15021
206060,270119
206061,2486
206062,20405
206063,3225
206069,484261
206070,245041
206073,22332
206075,890418
206076,3439
206077,725951
206080,6191
206081,160094
206086,6079
206091,80125
206096,3441
206102,808686
206104,74556
206105,433749
206106,46552
206107,294593
206108,1070343
206111,309453
206116,371124
206124,1133417
206126,35223
206133,27002
206136,568435
206137,189689
206144,177499
206145,261982
206146,549035
206147,261801
206151,152371
206154,163962
206157,6064
206162,392041
206166,542503
206168,5596
206170,2906
206171,164189
206173,1094227
206175,726692
206176,3948
206177,90793
206178,367006
206180,6444
206181,11330
206183,708941
206184,154154
206187,70169
206188,34915
206190,14433
206192,8222
206193,6960
206194,841740
206199,8944
206201,12769
206204,2931
206205,3058
206207,23209
206209,228584
206211,220225
206213,16592
206214,8370
206215,18313
206216,864231
206217,57592
206219,1072980
206221,2294
206222,15206
206224,42471
206225,18329
206227,323113
206228,258276
206230,386473
206242,782029
206244,3558
206245,56649
206248,456600
206249,4533
206250,238515
206251,767922
206252,973401
206253,825044
206255,800768
206258,18374
206259,11646
206263,4163
206270,7064
206271,134294
206272,2932
206273,223310
206274,107796
206275,13468
206276,332751
206277,655862
206280,3352
206281,6350
206283,313740
206288,2939
206289,1098284
206292,614867
206293,9662
206294,496065
206295,2902
206298,184718
206299,22117
206302,550290
206306,2622
206307,14831
206309,17622
206313,3573
206320,8376
206323,2719
206325,8989
206329,519656
206331,7856
206332,447401
206335,689604
206336,867723
206338,596192
206339,293784
206341,45263
206342,2725
206343,236719
206344,785111
206345,641028
206346,2633
206348,3487
206349,805847
206351,206612
206353,60848
206354,52008
206357,199147
206358,70871
206360,12204
206361,23616
206362,682909
206363,431242
206368,1128751
206371,454669
206372,13398
206373,3128
206374,778288
206375,3898
206377,10348
206384,9538
206387,143415
206388,3572
206390,474016
206391,547723
206393,11816
206395,31535
206396,136946
206397,9252
206399,187006
206400,531920
206402,162240
206403,309578
206404,305581
206405,13759
206406,14312
206408,996489
206410,249480
206414,30539
206417,170664
206418,26503
206419,581304
206420,1066948
206421,2932
206422,7318
206423,4329
206424,144160
206425,7837
206426,42788
206427,333883
206430,922562
206431,31486
206433,324976
206439,2204
206444,2938
206447,18604
206448,6248
206449,21304
206450,1900
206463,6454
206467,42473
206470,9713
206471,3121
206478,10423
206479,7217
206497,5298
206498,3809
206499,204316
206501,2780
206505,3213
206507,2050
206511,3795
206512,3572
206539,7153
206553,16358
206554,3140
206576,6617
206579,40666
206600,398
206624,9342
206625,11065
206642,419
206662,6060
206669,2726
206671,2596
206675,2715
206681,3080
206695,7123
206703,57442
206705,3226
206713,2780
206716,410
206720,36308
206733,5738
206734,8840
206735,3443
206748,375317
206750,10766
206758,182035
206767,3260
206768,345
206774,3068
206776,5914
206778,6585
206784,2619
206785,5648
206791,3762
206793,1818
206794,3302
206797,3225
206810,2730
206811,1900
206812,3587
206813,4533
206814,7792
206815,3896
206816,3896
206817,3896
206818,10540
206819,4105
206820,2744
206821,3688
206822,18148
206823,2568
206824,3372
206825,3372
206826,3357
206827,6548
206828,4213
206829,3419
206830,3419
206831,3419
206832,4068
206833,4068
206834,10972
206835,3291
206836,2586
206837,2586
206838,2038
206839,4277
206840,4277
206841,4277
206842,3490
206843,10836
206844,3140
206845,3140
206846,3140
206847,2680
206848,2050
206849,22312
206850,2938
206851,3098
206852,2532
206853,18464
206854,3884
206855,3538
206856,2591
206857,2591
206858,2591
206859,6426
206860,3213
206861,2903
206862,7011
206863,7011
206864,3375
206865,3375
206866,3375
206867,3929
206868,3571
206869,2146
206870,2719
206871,2840
206872,3468
206873,18757
206874,3760
206875,7322
206876,4048
206877,4002
206878,2807
206879,2807
206880,4993
206881,3856
206882,2619
206883,3090
206884,3090
206885,3090
206886,6266
206887,4111
206888,13576
206889,4341
206890,4341
206891,4341
206892,2136
206893,16131
206894,13706
206895,26805
206896,4844
206897,2422
206898,2422
206899,3933
206900,3933
206901,5456
206902,2728
206903,2728
206904,5380
206905,2433
206906,2433
206907,3383
206908,3383
206909,625928
206910,7718
206911,2703
206912,10442
206913,2642
206914,2040
206915,4321
206916,3710
206917,3121
206918,3584
206919,3584
206920,3584
206921,12743
206922,4022
206923,71798
206924,9457
206925,2337
206926,18493
206927,6465
206928,3453
206929,3552
206930,3552
206931,2996
206932,3215
206933,3215
207129,18069
207130,3284
207134,422
207139,41234
207142,3053
207156,2494
207159,3796
207160,3796
207172,3053
207173,23927
207176,261
207180,3524
207181,51651
207182,108565
207200,7219
207202,16114
207210,6943
207213,175107
207219,6942
207220,68823
207229,4156
207231,4301
207233,10500
207243,2596
207244,1639
207248,52304
207256,6511
207275,3372
207276,6019
207277,419
207293,3285
207294,12062
207295,28242
207304,6719
207307,2724
207323,3701
207327,7917
207340,6342
207343,26164
207344,2478
207345,6207
207350,3855
207363,15678
207368,3063
207369,2841
207376,3100
207378,3523
207383,24997
207386,2933
207387,2950
207400,363
207401,479
207407,8410
207408,47731
207409,3409
207411,149384
207415,88967
207418,3127
207421,234
207431,2656
207456,17670
207457,18168
207460,7528
207461,2847
207479,419
207480,4975
207483,1952
207490,13937
207491,11046
207494,61478
207502,3471
207505,2004
207506,4008
207517,2854
207518,674244
207531,5464
207535,11769
207546,11976
207568,9858
207601,10038
207605,15301
207608,138765
207609,81404
207616,2843
207649,33857
207660,34939
207663,146687
207669,10656
207671,6807
207678,259280
207680,142949
207685,2410
207686,34811
207704,15475
207728,10227
207729,12311
207731,5833
207732,5331
207733,196005
207736,15782
207738,812
207747,2132
207756,2780
207759,444
207760,26961
207761,2912
207764,26663
207782,3026
207784,9085
207785,22536
207788,12588
207790,14578
207793,8125
207797,213855
207799,66681
207808,6984
207809,10311
207813,4047
207815,11078
207830,481192
207834,45322
207836,491
207852,764
207854,26657
207901,9505
207908,4929
207925,156106
207934,3658
207947,2734
207967,10985
207968,31138
207969,6133
207971,461
207972,546
207973,390
207975,3932
207982,16379
207985,3053
207989,574108
207990,6912
207992,65938
207993,98922
207995,1647
208001,3026
208003,9955
208004,129261
208010,5356
208013,132096
208014,43536
208015,14139
208021,127675
208028,15134
208029,245597
208030,3772
208038,6701
208039,8171
208043,479
208046,12974
208052,2579
208055,7745
208060,2594
208063,2976
208065,3010
208071,36831
208073,14628
208078,16871
208085,2724
208094,7075
208103,236436
208104,2999
208108,3255
208109,3285
208111,3003
208115,2027
208119,92008
208125,6565
208126,7039
208134,65128
208137,3333
208138,3227
208143,25551
208147,34930
208151,6629
208152,6629
208154,16779
208158,8265
208159,4407
208169,32111
208173,21774
208178,10435
208180,22717
208186,18598
208209,23941
208213,2244
208214,3312
208218,2739
208222,7614
208230,10213
208232,1952
208249,8342
208260,87003
208265,5828
208269,2386
208271,2849
208278,74696
208279,26680
208286,47850
208300,6384
208316,26471
208320,2549
208322,9136
208328,13544
208334,8841
208343,34759
208353,14217
208354,13466
208358,14748
208364,17900
208365,4309
208371,11888
208372,9229
208389,29002
208402,1867
208411,9571
208421,8312
208426,6566
208457,3121
208458,3578
208476,429
208485,3721
208491,10750
208492,14224
208499,2833
208502,63263
208510,7204
208518,7849
208527,65543
208531,382695
208540,4488
208567,418
208577,89390
208584,7772
208597,358
208601,3971
208603,69785
208605,5331
208641,8375
208646,3456
208649,29502
208654,7314
208659,36292
208688,9415
208691,3073
208695,5312
208729,6031
208730,100623
208733,20187
208736,10166
208753,5193
208757,9382
208809,3385
208816,9209
208819,11565
208843,3178
208859,45394
208874,6315
208882,6791
208889,6083
208904,4882
208925,2119
208927,6612
208930,9342
208931,37850
208937,13952
208939,398150
209019,13460
209041,8050
209062,7314
209070,122217
209074,17979
209079,4047
209080,968
209098,22516
209108,2549
209113,8589
209119,458
209128,3312
209130,3683
209176,3045
209180,9893
209188,422
209191,3371
209204,3511
209212,2767
209219,3415
209225,173
209226,832
209238,364
209247,4301
209259,6210
209260,13939
209262,84641
209263,56817
209265,4577
209273,5129
209278,6866
209280,2180
209281,3132
209288,1867
209305,2464
209322,17652
209323,3767
209327,2773
209331,81008
209338,15051
209343,3772
209349,6365
209350,12730
209355,15660
209404,3738
209405,3738
209414,21700
209418,20909
209446,3271
209506,236872
209507,2292
209510,11203
209576,367141
209596,10050
209611,3068
209693,3641
209702,3139
209712,196153
209742,40694
209752,22338
209765,12553
209771,76452
209849,3531
209852,23474
209855,7528
209857,20428
209859,3578
209863,30730
209866,16704
209867,549
209868,410
209869,365
209870,479
209871,373
209872,173
209873,375
209874,7012
209877,5944
209880,6866
209890,5745
209901,92231
209903,14795
209910,7678
209911,2947
209915,1698
209916,5976
209918,3356
209919,2374
209930,2578
209931,2578
209936,12078
209945,374994
209950,31320
209952,3393
209961,13205
209974,2767
209984,2578
209992,11178
209996,17899
209998,2578
210002,15448
210008,3415
210016,4245
210021,3415
210022,4431
210024,6814
210026,3172
210027,3172
210031,5832
210042,12494
210046,1366
210054,2527
210056,312165
210062,120551
210073,25489
210083,4245
210084,4245
210085,5143
210086,3031
210087,5907
210097,6148
210108,158901
210138,583049
210146,125042
210152,31310
210155,3839
210158,142275
210166,899
210173,31196
210174,1563
210192,76471
210223,96058
210233,10810
210249,5959
210256,35681
210262,9714
210271,255153
210293,181270
210294,6896
210303,953936
210314,20140
210327,14646
210334,17452
210335,83075
210336,118164
210337,669299
210357,172589
210362,33275
210365,11096
210369,6076
210370,348005
210382,259253
210386,3699
210404,20410
210412,69498
210421,13157
210428,116310
210439,18732
210451,13383
210455,7888
210465,10962
210476,22104
210508,1983
210517,13104
210526,337687
210533,175812
210536,324641
210537,430080
210542,2307
210567,5790
210568,280732
210583,50271
210584,458977
210593,59591
210604,21666
210610,2934
210622,504576
210629,69201
210636,2439
210640,28070
210644,76119
210645,701444
210657,584099
210658,294333
210660,26728
210661,13167
210672,658027
210694,86443
210702,216519
210703,88780
210705,974822
210706,2155
210717,205551
210718,68009
210719,7652
210722,1156986
210732,3289
210734,151470
210738,367069
210740,172355
210742,629306
210748,12491
210749,18616
210751,37191
210754,365879
210758,42220
210764,37081
210771,19381
210775,9016
210776,418277
210781,156088
210786,469901
210789,20319
210801,348230
210804,37253
210808,26295
210821,118661
210823,116738
210843,3632
210847,378417
210848,33088
210860,153221
210865,358067
210870,382505
210871,138070
210886,564235
210888,186017
210892,68050
210902,3102
210908,3392
210913,159818
210914,56726
210916,18243
210917,6218
210920,53791
210921,3763
210926,603441
210931,352691
210947,632
210951,25730
210957,275288
210958,543158
210968,3051
210990,3222
210993,397831
210994,5548
210997,4204
211002,13255
211008,103862
211019,590050
211020,2979
211021,291787
211023,3270
211028,93889
211030,17570
211031,416000
211033,216702
211035,2287
211039,38358
211042,10645
211043,370424
211044,60811
211049,180870
211052,4099
211059,227427
211061,2278
211063,955368
211064,11183
211080,246305
211094,234634
211095,967246
211098,575023
211099,486713
211103,403931
211105,64711
211107,722773
211114,19886
211115,1442
211118,18274
211122,394084
211129,32083
211133,2388
211135,11795
211136,4900
211137,27812
211143,31619
211148,1008428
211159,123565
211160,57360
211172,87930
211174,15405
211176,3640
211178,3282
211179,145087
211184,4104
211194,2783
211197,3156
211200,57541
211202,31633
211203,6561
211208,324422
211216,661897
211221,33657
211222,936219
211225,410380
211227,782193
211234,55776
211242,152507
211246,11464
211252,3270
211258,3368
211260,868074
211266,322767
211267,81837
211269,272073
211279,788029
211282,8618
211283,188587
211285,689341
211287,7185
211288,305785
211290,26816
211293,34464
211296,589210
211302,5516
211303,374421
211310,111314
211313,2808
211316,776552
211321,296567
211323,188511
211326,67585
211328,647603
211329,729689
211330,295582
211332,6354
211333,517155
211334,4502
211337,881361
211338,541156
211341,24713
211342,535229
211344,453083
211346,88380
211351,501214
211361,20051
211362,36797
211363,21732
211365,70932
211376,42616
211382,576880
211386,20048
211387,3003
211388,3710
211390,489931
211405,217042
211406,564300
211407,702335
211408,291254
211411,884168
211412,817488
211419,21343
211422,30599
211423,12737
211426,410763
211430,70523
211431,3482
211432,477049
211437,172606
211442,86665
211447,22883
211452,80544
211456,496287
211457,92013
211462,14786
211463,13187
211464,297806
211472,229389
211475,3528
211477,207947
211484,318827
211486,156754
211489,13859
211495,53580
211508,491255
211510,3172
211515,2427
211519,15630
211520,6512
211524,240297
211529,1104535
211533,1011255
211535,21510
211537,324917
211538,114269
211539,906823
211541,774437
211543,113115
211544,481934
211546,35156
211548,50756
211552,857303
211556,729538
211557,592098
211562,134059
211574,228
211578,10230
211580,54203
211582,7192
211584,120026
211594,314870
211596,44276
211598,58186
211601,50038
211635,613191
211638,175794
211643,291909
211645,5459
211646,822988
211651,1053709
211654,329006
211661,24552
211663,29667
211668,588432
211680,30232
211682,146632
211683,64897
211684,923143
211685,791093
211687,3053
211689,137411
211694,52554
211696,16503
211698,113825
211699,5561
211700,450229
211701,1087993
211702,924412
211706,3767
211712,25562
211713,871334
211714,2758
211719,552377
211720,16225
211721,100288
211722,218599
211725,108408
211732,44505
211736,778170
211738,272185
211739,21662
211741,12784
211743,25259
211744,6198
211751,213186
211755,39446
211756,327046
211760,6669
211762,3093
211763,145601
211765,507861
211768,872767
211771,26064
211772,81674
211773,11667
211774,59584
211775,123063
211779,552111
211781,266126
211791,2816
211793,3429
211796,672749
211808,8597
211809,540547
211811,6398
211813,155962
211814,933775
211817,757663
211820,657633
211821,335090
211822,26709
211824,21332
211825,44821
211835,10179
211838,68761
211841,51496
211843,724799
211844,532771
211845,3401
211846,639477
211848,85095
211851,2847
211852,3545
211853,3265
211854,383254
211855,313441
211856,704997
211858,28262
211862,4247
211864,665581
211873,7227
211874,587044
211876,452296
211878,779308
211879,105912
211880,554229
211881,481222
211883,3718
211884,114262
211885,350389
211887,518689
211888,9839
211893,10366
211898,359776
211901,581698
211903,834746
211908,154090
211909,5496
211915,26494
211916,91666
211917,15185
211918,35133
211919,3077
211920,229027
211921,463050
211924,6660
211925,107068
211927,9515
211929,10450
211930,166438
211931,265341
211932,9177
211935,8527
211936,7816
211941,340339
211947,4832
211951,659281
211956,60273
211959,117125
211960,25481
211961,152368
211962,9009
211963,2278
211965,218224
211967,664164
211968,21869
211969,44784
211970,10475
211973,17565
211974,66787
211977,40564
211981,1922
211983,3162
211988,13825
211996,3745
212001,696650
212005,187934
212008,257552
212009,8348
212010,18652
212011,3508
212019,97809
212020,3230
212021,65644
212022,32492
212026,242230
212028,20550
212034,759898
212035,112641
212038,58725
212040,24915
212041,32056
212042,2988
212043,492360
212044,735416
212045,120440
212046,76963
212050,44230
212053,666158
212054,158774
212123,3222
212165,13964
212178,587
212202,15381
212232,10015
212233,169
212244,1051
212260,9985
212268,598
212272,20997
212278,282
212280,460
212281,603
212282,375
212285,853
212293,3764
212294,548
212303,368647
212304,2155
212305,4671
212307,613
212308,19533
212314,680
212318,583
212805,316308
212903,8175
213013,15909
213016,42438
213447,7277
213521,78500
213525,1061894
213526,106105
213530,534084
213533,479766
213537,89570
213541,190565
213544,778065
213550,1012540
213551,3162
213553,93661
213554,199092
213555,302775
213557,606697
213558,292593
213562,6006
213563,8972
213567,304752
213572,424135
213573,70198
213576,360728
213578,2843
213579,25347
213581,147213
213582,204004
213583,930670
213584,749766
213585,15588
213593,10558
213594,173791
213596,30959
213599,395321
213600,274358
213602,573704
213604,201924
213608,12422
213609,5881
213610,2490
213616,17272
213618,48891
213620,712268
213624,13371
213628,610530
213629,3655
213630,91191
213631,1073130
213632,3032
213633,3781
213634,114986
213636,120756
213637,47599
213643,9588
213644,19576
213646,841825
213648,35465
213649,4111
213651,3083
213657,99317
213659,160943
213660,6928
213661,285890
213663,7932
213665,42235
213666,524754
213668,128170
213669,48510
213672,789875
213673,616175
213674,83217
213675,42879
213678,50559
213681,5276
213682,5309
213684,28467
213690,563631
213691,29433
213693,68304
213694,495224
213695,7423
213698,171666
213699,2638
213702,7245
213703,3537
213704,4241
213705,3389
213706,806712
213710,690563
213714,725660
213716,3274
213717,15259
213721,563565
213722,9132
213723,52418
213726,29944
213727,39338
213728,4241
213733,8146
213734,728193
213737,865714
213739,24144
213741,18406
213744,81396
213750,167914
213751,23676
213753,559451
213755,127716
213758,28969
213765,3414
213766,6460
213767,638969
213771,198452
213772,396723
213773,180872
213775,148184
213779,622144
213780,742121
213785,27515
213789,97932
213791,41709
213792,17874
213793,691789
213794,5650
213796,360342
213799,24603
213801,67761
213802,343351
213804,42747
213806,96397
213807,16351
213814,3271
213817,25301
213821,337041
213822,409766
213826,66018
213827,219747
213828,204090
213830,184563
213832,77305
213835,646584
213836,46260
213837,737431
213841,236015
213842,15756
213849,258750
213850,27252
213851,125363
213853,799051
213855,544965
213857,160193
213858,26148
213860,45697
213861,226136
213863,32758
213870,86157
213871,33728
213877,6948
213878,26026
213879,176041
213885,12872
213887,974107
213888,352672
213889,818775
213890,57058
213891,6547
213892,4905
213893,2507
213896,242705
213897,24935
213898,59084
213899,51112
213908,390796
213909,306093
213921,34617
213923,263232
213924,33997
213925,6386
213926,531063
213927,185027
213934,262840
213935,49003
213938,79058
213939,18548
213940,27341
213941,586874
213944,371230
213946,42901
213947,363193
213948,453483
213949,595111
213951,53998
213954,36560
213955,7153
213959,206634
213961,2702
213965,132655
213972,464070
213974,586947
213976,312288
213977,30384
213980,7864
213981,9015
213983,2895
213997,15331
213998,601709
214000,32312
214002,8409
214003,249818
214004,256336
214006,585398
214007,739002
214010,14058
214011,3706
214014,146586
214019,197736
214020,678390
214022,10228
214023,7237
214024,26183
214025,3229
214026,29397
214027,7496
214032,528380
214033,6325
214034,7633
214040,275544
214041,166121
214043,6443
214045,198089
214047,483852
214048,3655
214049,18068
214050,29399
214053,3908
214055,35859
214056,2587
214058,55454
214059,44112
214060,66244
214065,3561
214067,3091
214069,6537
214074,129923
214080,167632
214081,805653
214082,1104416
214087,5445
214090,24255
214094,24363
214095,20278
214096,591073
214105,37891
214106,333831
214107,42714
214110,6660
214116,20311
214118,150663
